#{"t_start": 1753871221.667517, "env_id": "None"}
r,l,t
-11.4,15,21.939076
-10.7,8,21.94117
-2.0,20,21.947599
-2.0,20,21.954153
-11.9,20,21.960642
-10.1,2,21.961836
-10.0,1,21.962014
-10.0,1,21.962186
-2.0,20,21.968685
-10.2,3,21.970093
-11.7,18,21.975537
-2.0,20,21.982063
-2.0,20,21.988646
-2.0,20,21.996186
-2.0,20,22.003521
-2.0,20,22.010277
-2.0,20,22.017207
-2.0,20,22.023896
-2.0,20,22.0306
-2.0,20,22.037229
-2.0,20,22.04378
-2.0,20,22.050397
-11.8,19,22.056832
-2.0,20,22.063332
-2.0,20,22.070034
-2.0,20,22.076555
-10.4,5,22.078289
-2.0,20,22.084855
-2.0,20,22.091413
-10.5,6,22.09328
-10.0,1,22.094353
-10.0,1,22.094541
-10.3,4,22.09605
-10.0,1,22.096234
-10.0,1,22.096409
-10.9,10,22.099748
-10.2,3,22.10108
-2.0,20,22.107594
-2.0,20,22.114153
-2.0,20,22.120726
-2.0,20,22.127254
-2.0,20,22.133887
-2.0,20,22.14039
-10.7,8,22.142651
-11.0,11,22.146098
-11.9,20,22.152672
-10.1,2,22.153862
-2.0,20,22.160303
-2.0,20,22.168065
-2.0,20,22.175001
-2.0,20,22.181773
-2.0,20,22.188582
-10.0,1,22.188829
-10.0,1,22.189007
-10.1,2,22.190199
-2.0,20,22.196669
-2.0,20,22.203203
-2.0,20,22.20978
-3.9,20,22.216535
-2.0,20,22.223139
-10.3,4,22.223839
-2.0,20,22.230343
-2.0,20,22.236947
-2.0,20,22.243487
-2.0,20,22.250142
-11.8,19,22.256491
-10.5,6,22.2583
-2.0,20,22.2648
-2.0,20,22.27138
-10.0,1,22.272459
-10.2,3,22.272955
-10.6,7,22.275739
-2.0,20,22.282214
-2.0,20,22.288731
-2.0,20,22.295261
-2.0,20,22.301836
-2.0,20,22.308386
-10.4,5,22.310173
-10.4,5,22.311826
-10.3,4,22.312457
-10.3,4,22.313953
-2.0,20,22.320477
-2.0,20,22.326951
-2.0,20,22.334985
-2.0,20,22.341952
-10.2,3,22.343386
-11.6,17,22.348681
-10.0,1,22.348981
-10.0,1,22.350137
-10.1,2,22.350488
-10.2,3,22.351824
-11.9,20,22.358454
-10.1,2,22.358802
-2.0,20,22.365444
-2.0,20,22.372053
-2.0,20,22.378699
-2.0,20,22.385335
-2.0,20,22.391925
-2.0,20,22.398635
-2.0,20,22.40524
-2.0,20,22.411794
-2.0,20,22.418412
-2.0,20,22.424979
-10.7,8,22.428001
-10.0,1,22.428184
-10.9,10,22.431433
-10.1,2,22.431795
-2.0,20,22.438325
-11.6,17,22.444432
-10.1,2,22.44477
-10.9,10,22.448034
-11.1,12,22.451636
-2.0,20,22.458115
-2.0,20,22.46461
-11.6,17,22.47074
-2.0,20,22.47728
-2.0,20,22.483836
-10.5,6,22.48569
-10.0,1,22.485863
-10.0,1,22.486033
-10.5,6,22.488681
-10.0,1,22.488862
-10.1,2,22.489186
-2.0,20,22.496594
-11.7,18,22.503859
-2.0,20,22.510643
-2.0,20,22.517589
-2.0,20,22.524197
-2.0,20,22.530736
-10.6,7,22.532782
-2.0,20,22.539238
-10.1,2,22.540473
-10.1,2,22.540808
-2.0,20,22.547231
-2.0,20,22.554072
-11.0,11,22.557559
-2.0,20,22.564121
-2.0,20,22.570741
-2.0,20,22.57731
-2.0,20,22.583887
-2.0,20,22.590389
-11.1,12,22.594855
-2.0,20,22.601437
-10.5,6,22.603289
-2.0,20,22.609787
-2.0,20,22.616398
-2.0,20,22.622978
-10.0,1,22.623211
-10.7,8,22.62615
-10.0,1,22.626336
-2.0,20,22.632851
-10.8,9,22.636022
-2.0,20,22.642603
-2.0,20,22.649228
-10.1,2,22.649638
-2.0,20,22.656126
-2.0,20,22.663894
-2.0,20,22.671072
-2.0,20,22.677928
-2.0,20,22.684933
-10.7,8,22.688005
-2.0,20,22.694561
-11.1,12,22.698204
-10.6,7,22.700248
-10.0,1,22.701291
-10.0,1,22.701476
-2.0,20,22.707947
-2.0,20,22.714435
-10.6,7,22.716552
-2.0,20,22.723399
-2.0,20,22.730005
-10.7,8,22.73308
-11.8,19,22.739447
-2.0,20,22.745929
-2.0,20,22.752543
-12.8,20,22.759124
-2.0,20,22.76561
-2.0,20,22.772091
-10.0,1,22.772328
-10.0,1,22.772505
-10.7,8,22.775437
-10.6,7,22.777373
-2.0,20,22.783868
-2.0,20,22.790404
-11.1,12,22.793986
-11.3,14,22.798687
-10.2,3,22.800038
-10.5,6,22.801832
-2.0,20,22.808296
-2.0,20,22.814912
-10.5,6,22.816857
-2.0,20,22.823333
-2.0,20,22.831051
-2.0,20,22.838356
-10.1,2,22.839675
-11.7,18,22.845171
-11.6,17,22.851655
-2.0,20,22.858175
-2.0,20,22.864725
-3.9,20,22.871451
-10.2,3,22.872009
-2.0,20,22.878612
8.2,19,22.885125
-2.0,20,22.891639
-2.0,20,22.898318
8.6,15,22.903316
-2.0,20,22.909822
-2.0,20,22.916395
-11.1,12,22.919991
-11.1,12,22.924462
-2.0,20,22.930971
-10.5,6,22.932861
-2.0,20,22.939329
8.3,18,22.945585
9.1,10,22.94887
-2.0,20,22.95532
8.5,16,22.960374
8.5,16,22.965397
-10.8,9,22.968481
8.5,16,22.973489
8.6,15,22.978376
9.1,10,22.981653
-2.0,20,22.988161
9.2,9,22.991331
9.0,11,22.994728
8.8,13,23.000701
8.5,16,23.006416
-10.2,3,23.006924
8.6,15,23.011955
-2.0,20,23.01885
9.2,9,23.022064
-10.8,9,23.025193
9.2,9,23.028326
9.0,11,23.031831
9.2,9,23.035047
9.3,8,23.037157
8.9,12,23.041589
9.1,10,23.044852
9.0,11,23.048246
9.1,10,23.05168
9.1,10,23.05496
8.9,12,23.05851
8.9,12,23.063042
9.1,10,23.066404
9.2,9,23.069499
8.7,14,23.073383
-10.3,4,23.074862
-10.2,3,23.076217
9.1,10,23.079469
9.2,9,23.082623
9.1,10,23.085884
9.3,8,23.087965
8.4,17,23.094037
8.6,15,23.098927
-10.8,9,23.101185
9.0,11,23.105429
9.2,9,23.107682
9.3,8,23.110741
9.2,9,23.113886
9.0,11,23.117345
9.0,11,23.120744
9.1,10,23.123986
9.3,8,23.126919
9.0,11,23.130311
8.9,12,23.133914
8.9,12,23.13864
8.8,13,23.14302
9.1,10,23.147098
8.3,18,23.15409
9.3,8,23.157266
9.3,8,23.159581
9.0,11,23.163292
-10.8,9,23.167273
-10.8,9,23.170508
-10.5,6,23.17289
8.9,12,23.177779
8.7,14,23.181733
9.1,10,23.185358
9.3,8,23.188342
-10.4,5,23.189987
9.1,10,23.193259
9.3,8,23.196195
9.3,8,23.198308
-10.1,2,23.199636
-10.1,2,23.199988
8.8,13,23.204631
9.3,8,23.206777
-10.1,2,23.207955
8.9,12,23.211488
9.2,9,23.214555
9.1,10,23.217916
9.3,8,23.220023
9.1,10,23.22326
-10.0,1,23.224395
-10.1,2,23.224748
9.3,8,23.227732
9.1,10,23.231005
8.9,12,23.234707
9.2,9,23.237829
8.1,20,23.244316
9.2,9,23.247412
9.2,9,23.249696
9.3,8,23.252635
-10.1,2,23.252956
9.2,9,23.25605
-10.5,6,23.257865
9.3,8,23.260803
-10.1,2,23.261134
9.1,10,23.264368
-10.2,3,23.265739
-10.0,1,23.265921
9.3,8,23.268926
9.1,10,23.272219
8.9,12,23.275876
-10.8,9,23.279021
8.9,12,23.28259
8.7,14,23.287339
8.9,12,23.291794
-10.2,3,23.292282
-10.3,4,23.293773
-10.4,5,23.295413
-11.2,13,23.300004
9.2,9,23.302273
-2.0,20,23.308761
9.2,9,23.311921
8.8,13,23.316658
9.3,8,23.318777
8.8,13,23.323366
9.1,10,23.326665
9.0,11,23.330109
9.1,10,23.334738
-10.3,4,23.336316
9.2,9,23.339798
9.2,9,23.343082
8.4,17,23.34832
8.9,12,23.352365
9.1,10,23.355685
9.1,10,23.359024
9.2,9,23.362255
8.8,13,23.366912
9.1,10,23.370193
9.3,8,23.372283
8.5,16,23.378203
9.2,9,23.380467
9.1,10,23.383819
9.2,9,23.386921
-10.0,1,23.3871
9.3,8,23.390055
9.3,8,23.393015
8.9,12,23.396566
8.9,12,23.400205
9.3,8,23.403154
9.2,9,23.406297
-10.4,5,23.407961
9.2,9,23.411062
9.2,9,23.413316
9.0,11,23.41763
9.0,11,23.421024
-10.8,9,23.424202
9.1,10,23.427435
9.2,9,23.429674
8.5,16,23.435505
8.5,16,23.440505
-10.0,1,23.440681
8.6,15,23.445512
9.3,8,23.448454
8.7,14,23.45231
9.3,8,23.455237
-10.0,1,23.455411
9.0,11,23.458796
9.2,9,23.461858
8.8,13,23.466497
-10.6,7,23.468436
9.1,10,23.471656
9.2,9,23.474722
9.2,9,23.477787
-10.3,4,23.479254
9.3,8,23.481419
9.0,11,23.484894
9.3,8,23.487856
8.9,12,23.491456
9.1,10,23.494733
-10.7,8,23.497742
9.3,8,23.502105
9.1,10,23.505865
-10.3,4,23.506589
9.2,9,23.509913
8.9,12,23.514435
-10.4,5,23.516409
9.3,8,23.518558
9.3,8,23.521503
9.0,11,23.524865
8.6,15,23.529804
9.0,11,23.53337
9.3,8,23.536386
9.2,9,23.539513
9.3,8,23.541615
8.8,13,23.546117
9.3,8,23.548192
-10.4,5,23.549927
9.2,9,23.553001
8.5,16,23.558083
-10.0,1,23.559131
8.7,14,23.563048
9.2,9,23.56623
9.1,10,23.569519
9.3,8,23.572477
8.9,12,23.57604
9.2,9,23.579162
9.2,9,23.582271
9.2,9,23.585364
9.3,8,23.587466
9.3,8,23.590415
9.1,10,23.593654
8.9,12,23.597243
8.7,14,23.601998
9.2,9,23.605095
9.2,9,23.608182
9.1,10,23.611423
9.3,8,23.613526
-10.0,1,23.613704
9.3,8,23.616709
9.3,8,23.61966
9.1,10,23.62293
9.0,11,23.626355
9.2,9,23.629445
-10.4,5,23.63109
9.1,10,23.634369
9.2,9,23.636618
-11.0,11,23.640874
9.2,9,23.643114
9.3,8,23.646127
-10.3,4,23.647678
9.0,11,23.651151
-10.9,10,23.654388
9.3,8,23.657322
-10.3,4,23.657959
9.2,9,23.661039
9.3,8,23.663975
-10.5,6,23.666945
9.1,10,23.670349
9.2,9,23.674095
9.3,8,23.676274
-10.6,7,23.679248
9.3,8,23.681359
9.3,8,23.684639
-10.2,3,23.685985
9.1,10,23.689221
-10.0,1,23.689406
9.3,8,23.691481
9.3,8,23.694446
-10.6,7,23.696376
9.1,10,23.69975
8.7,14,23.704545
9.0,11,23.708005
-10.0,1,23.709059
8.9,12,23.712637
-10.1,2,23.71296
9.2,9,23.716144
9.2,9,23.719341
-10.1,2,23.719673
-10.6,7,23.722564
-10.5,6,23.72455
9.1,10,23.727902
9.1,10,23.731125
9.2,9,23.734354
9.1,10,23.737631
-10.1,2,23.737957
9.3,8,23.740901
9.2,9,23.743981
-10.9,10,23.747227
-10.6,7,23.749236
9.3,8,23.752181
9.3,8,23.754286
9.2,9,23.757433
9.2,9,23.760517
-10.5,6,23.762295
9.1,10,23.765562
-10.1,2,23.765883
9.2,9,23.768994
9.3,8,23.771966
9.2,9,23.775068
9.1,10,23.778319
9.0,11,23.781772
9.2,9,23.784879
9.3,8,23.786981
9.3,8,23.789946
9.1,10,23.793203
-10.3,4,23.794677
9.3,8,23.796766
9.3,8,23.799751
9.3,8,23.801846
9.1,10,23.805108
9.3,8,23.808082
9.3,8,23.811066
9.3,8,23.81326
9.3,8,23.816328
9.3,8,23.818427
9.1,10,23.821724
-10.1,2,23.822933
-10.0,1,23.823111
9.3,8,23.82604
9.1,10,23.829285
9.1,10,23.833524
9.2,9,23.835821
9.1,10,23.839572
9.1,10,23.843099
9.1,10,23.846415
-10.5,6,23.849429
-10.9,10,23.852897
9.3,8,23.855044
9.2,9,23.858189
9.1,10,23.861508
-10.2,3,23.862859
9.0,11,23.86641
-10.3,4,23.867914
9.3,8,23.870022
-10.6,7,23.872838
9.3,8,23.874949
9.2,9,23.878037
9.1,10,23.881291
9.3,8,23.884281
9.3,8,23.886372
-10.8,9,23.889605
-10.8,9,23.89278
-10.8,9,23.895889
9.2,9,23.898179
-10.5,6,23.901049
-10.5,6,23.902889
-10.2,3,23.903362
8.8,13,23.907959
9.0,11,23.911379
8.8,13,23.915998
9.3,8,23.918095
9.1,10,23.921349
-10.2,3,23.922708
9.3,8,23.925672
9.2,9,23.927912
-10.2,3,23.929251
9.3,8,23.932172
8.9,12,23.935709
9.2,9,23.93879
9.3,8,23.940865
9.2,9,23.944033
9.2,9,23.94711
9.3,8,23.950094
9.1,10,23.953356
-10.6,7,23.955331
9.1,10,23.958595
-10.5,6,23.96039
-10.3,4,23.961885
9.2,9,23.96501
-10.7,8,23.967144
9.2,9,23.970281
9.1,10,23.973556
9.3,8,23.976511
9.3,8,23.978648
9.0,11,23.983129
8.8,13,23.986865
9.3,8,23.989831
9.3,8,23.991915
9.3,8,23.994856
-10.6,7,23.996785
8.8,13,24.002778
9.0,11,24.007077
-10.0,1,24.007285
8.9,12,24.011937
9.2,9,24.015222
8.5,16,24.020568
8.1,20,24.027088
9.2,9,24.030185
9.1,10,24.033532
9.2,9,24.035842
9.1,10,24.03913
9.2,9,24.04226
-10.4,5,24.043908
9.1,10,24.047156
-10.6,7,24.050069
8.9,12,24.053658
9.3,8,24.056615
-10.9,10,24.059877
9.1,10,24.063127
9.1,10,24.066432
-11.1,12,24.070037
9.3,8,24.073
9.3,8,24.075099
-10.5,6,24.076891
-10.4,5,24.078549
9.0,11,24.082943
9.3,8,24.085097
-10.2,3,24.086441
9.3,8,24.088542
9.3,8,24.09152
9.2,9,24.094618
9.3,8,24.096721
-10.2,3,24.098073
9.3,8,24.101063
9.3,8,24.103174
9.2,9,24.106278
9.3,8,24.109223
9.3,8,24.111325
9.1,10,24.114574
9.3,8,24.117585
9.3,8,24.119669
9.1,10,24.122928
-10.8,9,24.12604
-11.0,11,24.129423
-10.5,6,24.132081
9.1,10,24.135372
-10.6,7,24.137324
-10.6,7,24.13925
8.7,14,24.143928
8.7,14,24.148755
9.2,9,24.151925
8.7,14,24.156643
9.0,11,24.160062
9.3,8,24.162173
9.3,8,24.165171
9.3,8,24.169546
9.1,10,24.173326
9.2,9,24.175875
9.3,8,24.178988
9.2,9,24.18233
8.9,12,24.185998
-10.5,6,24.187839
9.3,8,24.190841
9.3,8,24.193776
9.3,8,24.19588
9.3,8,24.198899
9.3,8,24.201042
-10.0,1,24.202091
-10.0,1,24.202271
8.9,12,24.205853
-10.0,1,24.206045
-10.1,2,24.207241
9.0,11,24.210685
9.1,10,24.213928
9.3,8,24.217057
9.0,11,24.220486
9.1,10,24.223729
-10.1,2,24.224058
9.2,9,24.227145
9.2,9,24.230224
9.2,9,24.233363
9.2,9,24.235641
-10.3,4,24.23714
9.2,9,24.240241
9.3,8,24.243211
9.1,10,24.246449
-10.0,1,24.246632
9.3,8,24.248789
9.3,8,24.251729
9.2,9,24.254849
8.9,12,24.258427
-10.2,3,24.259776
8.3,18,24.265144
9.2,9,24.268242
9.1,10,24.271463
-10.0,1,24.271641
-10.0,1,24.272661
9.1,10,24.275882
9.1,10,24.279097
9.1,10,24.282387
-10.2,3,24.282914
-10.8,9,24.285993
9.1,10,24.289226
9.3,8,24.292155
9.3,8,24.294249
9.3,8,24.297174
8.9,12,24.300752
9.3,8,24.303698
8.7,14,24.308368
-10.7,8,24.310464
-10.5,6,24.312268
8.8,13,24.316983
9.3,8,24.319954
-10.1,2,24.32029
-10.1,2,24.320613
9.2,9,24.323719
9.1,10,24.326974
9.3,8,24.329939
9.3,8,24.332075
9.2,9,24.336552
9.1,10,24.340339
9.3,8,24.343654
-10.0,1,24.343837
9.1,10,24.347326
-10.0,1,24.347514
9.2,9,24.350917
-10.0,1,24.351101
9.3,8,24.354067
9.3,8,24.356164
9.3,8,24.359138
8.9,12,24.362716
9.0,11,24.367161
9.3,8,24.369294
-10.0,1,24.369468
9.2,9,24.372576
9.3,8,24.375568
9.3,8,24.377704
8.6,15,24.38263
8.9,12,24.387039
9.3,8,24.389104
9.2,9,24.392206
9.3,8,24.395129
9.2,9,24.398192
9.3,8,24.400393
9.1,10,24.403623
-10.4,5,24.405245
9.1,10,24.408447
9.3,8,24.411355
9.3,8,24.413412
9.0,11,24.417744
9.2,9,24.419985
9.2,9,24.423087
-10.2,3,24.424464
9.2,9,24.427541
8.9,12,24.431077
9.3,8,24.434137
8.8,13,24.43789
9.2,9,24.441026
-10.4,5,24.442695
-10.8,9,24.445816
-10.8,9,24.448982
-10.6,7,24.450947
9.2,9,24.454046
9.3,8,24.456144
9.0,11,24.460392
9.1,10,24.463647
8.6,15,24.46852
-10.3,4,24.469146
-10.3,4,24.470641
9.2,9,24.473755
-10.6,7,24.475684
9.3,8,24.478639
9.3,8,24.481656
9.2,9,24.483963
9.1,10,24.487222
-10.5,6,24.489866
9.2,9,24.492114
9.1,10,24.495348
9.3,8,24.498316
9.3,8,24.502589
-10.4,5,24.504287
9.0,11,24.508271
9.3,8,24.510411
8.9,12,24.515105
9.3,8,24.517529
9.2,9,24.520664
9.3,8,24.523681
-10.4,5,24.525369
9.3,8,24.527525
8.9,12,24.532017
-10.0,1,24.532204
9.2,9,24.535356
9.1,10,24.538602
9.2,9,24.541751
-10.1,2,24.542092
-10.4,5,24.543726
9.3,8,24.546675
8.9,12,24.5503
9.1,10,24.553531
9.2,9,24.556601
9.1,10,24.559844
9.3,8,24.561927
9.3,8,24.564859
-10.2,3,24.566236
9.3,8,24.568351
9.3,8,24.571306
-10.3,4,24.572786
9.1,10,24.576041
9.3,8,24.578123
-10.7,8,24.581064
9.2,9,24.584201
9.1,10,24.58743
9.3,8,24.589509
9.2,9,24.592627
9.3,8,24.595538
9.1,10,24.598774
-10.0,1,24.598958
-10.0,1,24.599131
-10.0,1,24.599301
9.3,8,24.60222
9.3,8,24.604349
9.3,8,24.607361
-10.5,6,24.609169
9.1,10,24.612445
-10.3,4,24.613944
9.3,8,24.616915
9.3,8,24.619002
9.3,8,24.621939
9.2,9,24.625017
9.3,8,24.627103
9.3,8,24.630021
-10.6,7,24.631976
9.3,8,24.635042
9.3,8,24.637139
9.1,10,24.640396
9.2,9,24.643502
9.3,8,24.646447
9.2,9,24.649692
9.3,8,24.651854
9.2,9,24.654993
-10.3,4,24.656478
9.2,9,24.659539
-10.1,2,24.659873
-10.0,1,24.660045
9.2,9,24.663114
-10.0,1,24.663289
9.2,9,24.667705
9.3,8,24.670765
9.1,10,24.674608
9.1,10,24.677991
9.1,10,24.681313
9.0,11,24.68522
9.1,10,24.688509
9.3,8,24.690616
9.0,11,24.6949
9.3,8,24.696999
8.9,12,24.701505
9.3,8,24.703617
9.3,8,24.706586
-10.6,7,24.708513
-10.6,7,24.711288
9.2,9,24.713532
9.3,8,24.716629
9.3,8,24.719605
9.1,10,24.722917
9.3,8,24.725066
9.3,8,24.728031
-10.0,1,24.728235
-10.1,2,24.728622
9.3,8,24.731791
9.0,11,24.735192
9.3,8,24.738118
9.3,8,24.740199
-10.0,1,24.741222
-10.0,1,24.741402
-10.0,1,24.741574
8.9,12,24.745087
8.9,12,24.749487
9.0,11,24.752865
-10.2,3,24.754184
-10.7,8,24.75628
8.9,12,24.76066
-10.7,8,24.762751
9.1,10,24.766053
9.2,9,24.769184
-10.0,1,24.769363
9.3,8,24.772327
9.0,11,24.775735
-10.4,5,24.777383
-10.6,7,24.779333
9.3,8,24.782317
9.2,9,24.785424
9.0,11,24.788826
9.2,9,24.791934
9.2,9,24.795028
9.3,8,24.797119
9.2,9,24.800229
-10.2,3,24.801569
9.3,8,24.803653
9.3,8,24.806606
-10.5,6,24.808392
9.3,8,24.811342
9.2,9,24.813624
-10.0,1,24.814693
-10.3,4,24.815391
-10.1,2,24.816618
-10.7,8,24.818711
9.3,8,24.821661
-10.5,6,24.823439
8.9,12,24.827822
9.1,10,24.831036
9.1,10,24.83577
-10.0,1,24.835968
9.2,9,24.839708
-10.6,7,24.841987
-10.4,5,24.843691
9.2,9,24.846922
8.6,15,24.852125
-10.4,5,24.853813
-10.7,8,24.855902
9.3,8,24.858841
9.3,8,24.861782
-10.0,1,24.86197
-10.1,2,24.862294
-10.1,2,24.863544
8.8,13,24.867464
9.2,9,24.870568
-10.0,1,24.870741
9.2,9,24.873852
9.2,9,24.87692
9.3,8,24.879017
-10.6,7,24.881865
9.3,8,24.884002
9.3,8,24.886998
9.3,8,24.889972
8.9,12,24.893554
9.3,8,24.8965
9.2,9,24.898889
9.3,8,24.901926
9.3,8,24.904885
-10.9,10,24.908139
-10.7,8,24.91024
-10.6,7,24.913035
9.2,9,24.915341
9.1,10,24.918645
9.1,10,24.921872
9.3,8,24.924816
9.3,8,24.927726
9.2,9,24.929955
-10.4,5,24.931579
-10.4,5,24.933309
9.3,8,24.936298
9.0,11,24.93971
9.1,10,24.942935
9.3,8,24.945868
-10.4,5,24.947502
8.9,12,24.951128
9.0,11,24.954504
9.3,8,24.957447
8.6,15,24.962261
8.9,12,24.9658
9.3,8,24.968722
-10.6,7,24.970636
-10.7,8,24.973571
-10.7,8,24.976482
-10.5,6,24.978361
9.3,8,24.980482
-10.1,2,24.981726
-10.2,3,24.982227
9.3,8,24.98521
9.2,9,24.988299
9.1,10,24.991549
9.2,9,24.994656
8.8,13,24.998412
9.3,8,25.002524
9.3,8,25.004706
-10.5,6,25.008002
9.3,8,25.010175
9.3,8,25.013271
9.1,10,25.016916
9.2,9,25.020057
-10.0,1,25.020252
-10.0,1,25.02043
9.3,8,25.023368
9.3,8,25.025454
9.3,8,25.028433
9.2,9,25.031514
-11.0,11,25.035084
9.1,10,25.038336
9.3,8,25.040493
-10.5,6,25.043118
9.3,8,25.045206
9.3,8,25.048125
9.2,9,25.051426
9.3,8,25.05354
-10.9,10,25.056803
9.3,8,25.05984
9.3,8,25.061957
-10.3,4,25.06346
9.2,9,25.066653
9.3,8,25.069605
9.3,8,25.071733
9.3,8,25.074682
9.2,9,25.077755
9.2,9,25.080005
9.2,9,25.083214
9.2,9,25.086324
9.3,8,25.089249
8.9,12,25.092835
9.3,8,25.095763
9.3,8,25.097841
9.3,8,25.100794
9.2,9,25.103861
-10.4,5,25.105484
9.3,8,25.107563
9.3,8,25.11048
-10.2,3,25.110958
9.1,10,25.114176
9.1,10,25.117441
9.3,8,25.120369
9.2,9,25.123462
9.0,11,25.126841
9.3,8,25.129756
-10.2,3,25.130236
9.3,8,25.133243
9.3,8,25.135337
-10.0,1,25.136361
9.2,9,25.138593
-10.4,5,25.140229
-10.2,3,25.141558
9.1,10,25.144783
8.9,12,25.148486
-10.0,1,25.149591
9.3,8,25.151741
9.3,8,25.15471
9.2,9,25.157802
-10.2,3,25.158285
9.2,9,25.16138
9.0,11,25.164811
9.3,8,25.168955
9.1,10,25.172563
9.2,9,25.17591
9.3,8,25.178045
9.1,10,25.181296
9.3,8,25.184729
9.3,8,25.186851
-10.7,8,25.189832
-10.6,7,25.191771
9.2,9,25.194936
9.2,9,25.198016
-10.9,10,25.201347
-10.6,7,25.203281
-10.6,7,25.206077
9.2,9,25.209158
9.2,9,25.211387
9.2,9,25.214483
-10.5,6,25.216371
9.2,9,25.219476
9.2,9,25.222558
9.2,9,25.225675
9.1,10,25.228937
9.3,8,25.231022
9.2,9,25.234134
-10.8,9,25.237214
9.3,8,25.240115
-10.4,5,25.241737
-10.7,8,25.243819
9.3,8,25.246747
9.3,8,25.24883
-10.2,3,25.250161
9.3,8,25.253075
9.1,10,25.256295
-10.2,3,25.256804
9.3,8,25.259751
9.3,8,25.261827
9.2,9,25.265069
9.3,8,25.268055
8.9,12,25.271605
9.1,10,25.274965
-10.2,3,25.276307
9.3,8,25.278383
-10.9,10,25.28165
-10.9,10,25.28503
-10.6,7,25.287843
9.1,10,25.291124
9.3,8,25.293243
9.3,8,25.296216
9.3,8,25.299227
-10.6,7,25.30118
9.2,9,25.304294
9.0,11,25.307694
9.1,10,25.310942
9.1,10,25.314297
9.3,8,25.317314
9.3,8,25.319426
-10.3,4,25.320913
9.3,8,25.32385
9.3,8,25.325937
9.1,10,25.329187
9.3,8,25.333203
9.2,9,25.336442
9.0,11,25.340392
9.2,9,25.343548
9.0,11,25.346993
9.3,8,25.349331
9.2,9,25.352586
9.1,10,25.355871
9.2,9,25.358991
9.3,8,25.361959
9.3,8,25.364052
9.3,8,25.367144
8.7,14,25.371834
-10.0,1,25.372018
-10.0,1,25.372191
9.3,8,25.375119
9.3,8,25.377213
9.2,9,25.3803
9.1,10,25.383695
-10.0,1,25.38388
9.3,8,25.386883
9.2,9,25.390081
9.3,8,25.39221
8.9,12,25.396636
-10.3,4,25.397277
9.3,8,25.400356
-10.1,2,25.400686
-10.4,5,25.402337
9.2,9,25.405443
-10.5,6,25.407221
-11.0,11,25.411442
9.1,10,25.414685
9.3,8,25.416907
9.1,10,25.420201
9.2,9,25.423381
8.6,15,25.428315
8.9,12,25.431925
9.3,8,25.434891
9.2,9,25.437978
9.3,8,25.440059
9.3,8,25.443
9.3,8,25.445927
9.2,9,25.448178
9.1,10,25.451528
9.2,9,25.454627
9.3,8,25.457567
9.1,10,25.460788
9.3,8,25.462884
9.2,9,25.466041
9.3,8,25.469021
9.3,8,25.471105
-10.0,1,25.472141
9.3,8,25.474247
9.3,8,25.477203
9.3,8,25.479316
-10.0,1,25.480392
9.2,9,25.482693
9.1,10,25.485966
9.3,8,25.488944
9.3,8,25.491876
8.0,12,25.495429
-10.5,6,25.497211
-10.5,6,25.50022
-10.3,4,25.501813
9.2,9,25.505494
-10.1,2,25.505883
-10.4,5,25.507742
-10.6,7,25.510731
9.2,9,25.513995
9.1,10,25.517543
9.2,9,25.519816
9.3,8,25.522975
9.2,9,25.526147
9.3,8,25.528262
9.3,8,25.53125
-10.0,1,25.531425
8.9,12,25.535944
9.3,8,25.538052
9.1,10,25.541316
9.1,10,25.544569
9.2,9,25.547668
-10.5,6,25.549504
-10.6,7,25.552308
9.2,9,25.554549
9.3,8,25.557556
9.3,8,25.5605
9.3,8,25.562592
9.3,8,25.565585
9.3,8,25.567703
-10.0,1,25.568732
9.2,9,25.570964
9.0,11,25.575196
-10.0,1,25.575379
9.3,8,25.577442
9.2,9,25.580534
-10.1,2,25.581739
-10.4,5,25.58338
9.3,8,25.585481
-10.3,4,25.586962
-10.8,9,25.590052
9.1,10,25.593341
8.8,13,25.597009
9.3,8,25.600008
9.2,9,25.603098
9.3,8,25.605179
9.3,8,25.608126
9.3,8,25.611062
-10.7,8,25.613156
-10.3,4,25.614632
-10.4,5,25.616373
9.3,8,25.619373
9.2,9,25.621632
9.2,9,25.62476
9.3,8,25.627725
-10.4,5,25.629366
9.1,10,25.632655
9.3,8,25.634736
8.9,12,25.639118
9.3,8,25.641214
-10.7,8,25.644152
9.3,8,25.647113
9.2,9,25.649428
-10.0,1,25.650491
-10.0,1,25.650678
9.2,9,25.653775
9.3,8,25.655856
9.2,9,25.658922
9.2,9,25.661988
9.3,8,25.664075
9.2,9,25.668339
9.3,8,25.672162
-10.6,7,25.674175
9.2,9,25.677451
9.3,8,25.68053
9.3,8,25.682956
9.2,9,25.68617
9.3,8,25.689116
9.3,8,25.691335
9.2,9,25.697698
9.3,8,25.701426
-10.1,2,25.703791
-10.2,3,25.705159
9.1,10,25.708742
-10.7,8,25.71094
9.1,10,25.714318
9.3,8,25.717497
9.3,8,25.719752
9.2,9,25.723062
9.3,8,25.726176
9.2,9,25.729363
9.3,8,25.731601
-10.3,4,25.733205
-10.1,2,25.73353
-10.1,2,25.734723
-10.2,3,25.735199
9.1,10,25.738446
9.3,8,25.741384
-10.0,1,25.74156
9.3,8,25.744483
9.0,11,25.747885
9.3,8,25.750946
9.2,9,25.753221
8.8,13,25.75782
9.2,9,25.760925
