#{"t_start": 1753900099.014961, "env_id": "None"}
r,l,t
9.3,8,11.194423
9.3,8,11.195593
9.2,9,11.196905
-10.2,3,11.19736
9.2,9,11.198677
9.3,8,11.199845
9.3,8,11.201022
7.2,11,11.202621
7.3,9,11.203942
9.2,9,11.205256
-10.0,1,11.20542
9.3,8,11.206588
9.3,8,11.207758
9.1,10,11.209213
9.3,8,11.210393
8.2,10,11.211845
-10.3,4,11.212444
-10.7,8,11.213607
9.3,8,11.214775
8.3,9,11.216084
-10.4,5,11.216823
9.1,10,11.218272
-10.8,9,11.21958
-10.7,8,11.220754
9.1,10,11.22221
14.3,9,11.223517
9.1,10,11.224969
6.3,10,11.226428
9.2,9,11.227746
9.2,9,11.229062
-10.7,8,11.230235
7.3,9,11.231547
-10.7,8,11.232715
9.3,8,11.233885
9.3,8,11.235072
9.3,8,11.236239
-10.7,8,11.23741
-10.4,5,11.238145
9.3,8,11.239314
-10.1,2,11.239621
9.0,11,11.241223
9.3,8,11.242391
-10.1,2,11.242702
9.2,9,11.244011
9.0,11,11.245608
-10.9,10,11.24707
9.2,9,11.24838
9.1,10,11.249832
-10.1,2,11.250145
-10.0,1,11.250306
9.3,8,11.251477
9.2,9,11.252788
9.3,8,11.253959
9.2,9,11.581242
8.2,10,11.582843
-10.2,3,11.583315
9.2,9,11.584669
7.0,1,11.584843
9.2,9,11.586178
9.3,8,11.587389
9.1,10,11.588865
-5.1,3,11.589329
9.2,9,11.590666
9.3,8,11.59185
9.2,9,11.59318
9.2,9,11.594509
9.3,8,11.595682
9.3,8,11.596871
9.0,11,11.598489
9.3,8,11.59967
-10.6,7,11.600705
9.3,8,11.601884
9.1,10,11.603361
-10.4,5,11.604107
9.3,8,11.605292
8.3,9,11.60666
9.3,8,11.607834
9.2,9,11.609159
9.3,8,11.610338
-10.0,1,11.610511
8.3,18,11.613162
9.3,8,11.614517
9.3,8,11.615763
9.1,10,11.617261
-10.8,9,11.618607
-10.8,9,11.61994
7.3,10,11.621453
9.3,8,11.622643
9.2,9,11.623973
9.0,11,11.625591
9.1,10,11.627059
7.9,13,11.628961
9.3,8,11.630144
9.1,10,11.631609
9.3,8,11.632796
6.1,12,11.634548
-10.9,10,11.636018
7.3,9,11.637337
-10.0,1,11.637507
9.3,8,11.638683
7.2,11,11.640298
-11.6,8,11.641476
9.3,8,11.642648
-10.9,10,11.644122
6.3,10,11.645601
-10.5,6,11.64649
7.8,14,11.648548
9.2,9,11.649873
-10.8,9,11.651191
7.1,11,11.65279
-10.6,7,11.65382
9.2,9,11.655137
9.3,8,11.656309
9.1,10,11.657765
-10.9,10,11.65922
9.2,9,11.660531
-11.0,11,11.662136
9.3,8,11.663309
9.2,9,11.664632
-10.0,1,11.664798
9.1,10,11.666267
-11.5,7,11.667294
9.2,9,11.668605
9.0,11,11.670208
9.2,9,11.671531
9.3,8,11.672768
8.3,9,11.67409
9.3,8,11.675265
9.1,10,11.676736
9.1,10,11.678201
9.3,8,11.67937
-10.0,1,11.679538
9.3,8,11.680709
9.3,8,11.681888
-10.5,6,11.682772
8.3,9,11.684092
9.2,9,11.685406
9.2,9,11.686746
-10.1,2,11.687055
8.2,10,11.688513
9.3,8,11.689681
8.8,13,11.691575
9.3,8,11.692757
9.2,9,11.69408
9.3,8,11.695252
9.1,10,11.696709
8.9,12,11.698458
-10.3,4,11.699055
9.2,9,11.700372
8.3,9,11.70169
-10.1,2,11.702001
-10.1,2,11.702304
9.3,8,11.703486
9.3,8,11.704674
9.3,8,11.705847
9.1,10,11.707306
-10.3,4,11.707901
7.0,1,11.708067
9.3,8,11.70924
9.0,11,11.710839
9.2,9,11.712155
9.1,10,11.71362
8.3,9,11.714935
9.2,9,11.716252
-10.8,9,11.717567
-10.2,3,11.718022
8.3,9,11.719342
9.3,8,11.720511
9.3,8,11.721684
9.1,10,11.723145
-10.9,10,11.724603
9.1,10,11.726056
-10.7,8,11.727225
-10.7,8,11.728395
9.0,11,11.729996
9.3,8,11.731166
9.3,8,11.732342
9.1,10,11.733807
-10.5,6,11.734686
-10.2,3,11.735139
8.3,9,11.736453
9.3,8,11.737619
8.1,11,11.739217
-10.7,8,11.740391
8.1,11,11.741989
9.3,8,11.743156
-10.6,7,11.744188
-10.6,7,11.745212
9.3,8,11.746379
9.3,8,11.74755
-10.6,7,11.748577
-10.9,10,11.750027
9.1,10,11.751484
9.2,9,11.752793
9.3,8,11.753965
9.3,8,11.755138
9.1,10,11.756594
8.2,10,11.758049
8.3,9,11.759363
8.3,9,11.760673
9.3,8,11.761848
8.2,10,11.763302
9.3,8,11.764481
7.2,10,11.765941
9.3,8,11.767116
9.0,11,11.768717
9.3,8,11.769887
-10.2,3,11.770341
-10.1,2,11.770651
-10.0,1,11.770811
-11.5,7,11.77184
9.3,8,11.773018
9.3,8,11.774194
9.1,10,11.775654
9.2,9,11.77697
9.3,8,11.778165
9.0,11,11.779767
9.2,9,11.78108
9.3,8,11.782251
7.2,10,11.783711
9.1,10,11.785168
9.2,9,11.786478
9.2,9,11.787791
8.2,10,11.789244
9.3,8,11.790413
9.3,8,11.791586
9.3,8,11.792761
9.1,10,11.794214
9.3,8,11.795383
9.3,8,11.796585
9.3,8,11.797758
9.3,8,11.798929
8.1,11,11.800529
9.2,9,11.801836
9.1,10,11.803291
8.2,10,11.804766
9.3,8,11.805981
-10.5,6,11.806891
9.3,8,11.808074
9.3,8,11.809235
-10.8,9,11.810543
-10.4,5,11.811277
8.1,11,11.812887
9.3,8,11.814059
9.3,8,11.81523
9.0,11,11.816827
-10.5,6,11.817711
9.3,8,11.818876
9.3,8,11.820042
9.3,8,11.821239
9.2,9,11.822569
9.3,8,11.823745
-10.2,3,11.824199
9.3,8,11.825364
13.3,10,11.826826
9.3,8,11.827995
9.2,9,11.829307
9.2,9,11.830622
9.3,8,11.831793
-10.5,6,11.832679
9.3,8,11.833852
9.3,8,11.835024
9.3,8,11.836197
-10.1,2,11.836506
-10.0,1,11.836674
9.1,10,11.838128
9.3,8,11.839311
-10.5,6,11.840197
8.2,10,11.841651
9.2,9,11.842975
9.3,8,11.844171
9.3,8,11.845338
-10.2,3,11.845793
8.0,12,11.847545
-10.5,6,11.848431
9.2,9,11.849748
9.3,8,11.850921
9.0,11,11.852531
9.1,10,11.853983
9.1,10,11.855445
9.3,8,11.856612
-10.0,1,11.85678
9.3,8,11.857955
-10.4,5,11.858699
9.3,8,11.859869
-10.8,9,11.861179
9.3,8,11.862349
-5.7,9,11.863897
-10.8,9,11.865296
9.0,11,11.866962
9.2,9,11.868317
-11.7,9,11.869663
-10.6,7,11.870712
-11.5,7,11.871775
9.1,10,11.873302
9.3,8,11.874495
-10.3,4,11.875104
9.2,9,11.876443
-10.0,1,11.876611
9.3,8,11.877796
8.2,10,11.879284
9.1,10,11.880783
9.3,8,11.881985
7.3,9,12.209381
9.2,9,12.210821
9.3,8,12.212065
6.2,11,12.213708
8.3,9,12.215049
9.3,8,12.216235
9.3,8,12.217416
9.3,8,12.218608
9.3,8,12.219799
14.3,9,12.221131
9.3,8,12.222316
9.0,11,12.223933
-10.3,4,12.224537
-10.0,1,12.224703
-10.0,1,12.224873
8.2,10,12.226346
9.2,9,12.227673
9.3,8,12.228856
-10.6,7,12.229887
9.2,9,12.231214
8.9,12,12.232961
9.2,9,12.234276
9.3,8,12.235482
9.3,8,12.236701
9.2,9,12.238025
9.3,8,12.2392
-10.1,2,12.239508
9.3,8,12.240686
-10.6,7,12.241718
-10.4,5,12.242455
9.3,8,12.243632
9.3,8,12.244809
-10.5,6,12.245693
8.2,10,12.24717
9.3,8,12.248345
-10.0,1,12.248513
-10.1,2,12.248825
9.3,8,12.249999
8.2,10,12.251463
-10.5,6,12.252347
9.3,8,12.253521
9.2,9,12.254836
9.0,11,12.25644
9.2,9,12.257771
9.3,8,12.258948
9.3,8,12.260125
9.3,8,12.261299
9.3,8,12.262478
9.3,8,12.263742
9.3,8,12.265021
9.2,9,12.26639
-10.2,3,12.266856
7.2,10,12.268339
-10.3,4,12.268946
9.3,8,12.270139
9.3,8,12.271322
9.2,9,12.272657
9.3,8,12.273847
-10.5,6,12.274744
9.3,8,12.275927
9.3,8,12.277108
9.3,8,12.278284
9.2,9,12.279607
-10.4,5,12.280347
-10.5,6,12.281236
9.2,9,12.282556
9.3,8,12.283768
9.2,9,12.285093
9.3,8,12.286268
9.3,8,12.287449
8.3,9,12.288774
9.3,8,12.289954
-10.9,10,12.291415
9.2,9,12.292739
9.3,8,12.293916
9.3,8,12.295097
9.3,8,12.296275
9.3,8,12.297451
9.3,8,12.298626
9.1,10,12.300116
-10.0,1,12.300282
9.0,11,12.301882
8.9,12,12.303633
7.3,9,12.304954
8.1,11,12.306558
9.3,8,12.307729
9.1,10,12.309194
-10.7,8,12.310366
9.3,8,12.311537
9.1,10,12.312994
9.2,9,12.314315
7.3,9,12.315633
9.2,9,12.316958
9.3,8,12.31813
-10.5,6,12.319016
7.3,9,12.32034
-11.3,5,12.321084
8.2,10,12.322539
9.3,8,12.323718
9.3,8,12.324901
9.3,8,12.326082
9.3,8,12.327253
9.3,8,12.328423
7.3,9,12.329738
6.6,16,12.332042
-11.5,7,12.333083
9.2,9,12.334413
9.0,11,12.336019
9.1,10,12.337476
8.2,10,12.338931
9.3,8,12.340108
-10.0,1,12.340271
-10.0,1,12.340438
9.3,8,12.341613
-10.6,7,12.342648
9.3,8,12.343836
8.1,11,12.345445
9.1,10,12.346906
-10.0,1,12.347072
9.0,11,12.348676
9.3,8,12.349851
9.1,10,12.351305
9.3,8,12.352478
9.2,9,12.353795
9.3,8,12.354957
7.1,11,12.356565
9.3,8,12.357731
9.3,8,12.358898
-10.3,4,12.359497
-10.3,4,12.360094
9.1,10,12.361557
9.3,8,12.362725
9.3,8,12.36394
-10.7,8,12.365147
9.3,8,12.366315
9.2,9,12.367632
-10.3,4,12.368227
9.3,8,12.3694
9.2,9,12.370713
9.3,8,12.371889
9.1,10,12.373344
8.9,12,12.375089
-10.0,1,12.375255
9.3,8,12.376427
9.3,8,12.377599
9.3,8,12.378768
9.3,8,12.379939
-10.5,6,12.380833
-10.7,8,12.381998
-10.4,5,12.382734
9.0,11,12.384338
8.1,11,12.385934
9.3,8,12.387106
9.3,8,12.388272
9.3,8,12.389444
-10.0,1,12.389607
9.3,8,12.390776
9.0,11,12.392375
9.2,9,12.393694
9.0,11,12.395285
8.3,9,12.396587
9.3,8,12.397988
-10.1,2,12.398337
9.3,8,12.399589
-10.2,3,12.400071
-10.3,4,12.400701
-10.2,3,12.401179
9.1,10,12.402712
-10.5,6,12.403624
9.2,9,12.404996
9.2,9,12.406364
8.3,9,12.407728
9.3,8,12.408942
8.3,9,12.410305
9.0,11,12.411961
9.3,8,12.413166
8.0,12,12.414973
-10.0,1,12.415142
9.3,8,12.416346
8.3,9,12.417712
-10.4,5,12.418478
9.1,10,12.419976
9.3,8,12.421204
8.3,9,12.422556
9.1,10,12.424059
-10.5,6,12.424968
9.3,8,12.426173
9.2,9,12.427528
9.2,9,12.428877
9.3,8,12.430106
9.1,10,12.431611
9.3,8,12.432819
-10.0,1,12.432988
-10.0,1,12.433154
9.3,8,12.434355
14.3,9,12.435708
9.3,8,12.436915
9.3,8,12.438115
9.3,8,12.439326
9.3,8,12.440532
-10.6,7,12.441583
-10.6,7,12.442642
9.2,9,12.443991
8.3,9,12.445347
9.2,9,12.446701
9.3,8,12.447914
-11.2,4,12.448534
9.3,8,12.449736
9.2,9,12.451086
-10.7,8,12.452292
-10.4,5,12.453049
-10.6,7,12.454103
8.2,10,12.455599
9.2,9,12.456955
9.3,8,12.458167
9.3,8,12.459375
9.2,9,12.460727
9.3,8,12.461931
9.3,8,12.463142
9.1,10,12.464647
9.3,8,12.465854
-11.2,4,12.466467
9.3,8,12.467671
8.2,10,12.469166
9.2,9,12.470518
-10.1,2,12.470836
-10.2,3,12.471301
9.3,8,12.472506
9.2,9,12.47386
9.3,8,12.475061
9.2,9,12.476417
-10.4,5,12.477178
-10.3,4,12.477794
8.3,9,12.479153
-10.5,6,12.480069
9.3,8,12.481282
8.2,10,12.482789
-10.1,2,12.483109
-10.0,1,12.483274
9.3,8,12.484474
9.3,8,12.48568
8.1,11,12.487332
9.3,8,12.488542
7.1,11,12.490195
-10.4,5,12.49095
-10.5,6,12.49186
9.2,9,12.493206
-10.7,8,12.494415
-11.3,5,12.495204
9.2,9,12.49655
-10.1,2,12.496879
-10.0,1,12.497045
9.2,9,12.498391
9.2,9,12.499747
-10.1,2,12.500062
-10.1,2,12.500375
9.2,9,12.501717
-10.0,1,12.501887
9.3,8,12.503092
8.9,12,12.504877
-10.4,5,12.505637
9.3,8,12.506841
9.2,9,12.508191
9.2,9,12.50954
9.3,8,12.510742
8.9,12,12.512542
9.3,8,12.513749
9.3,8,12.841041
9.3,8,12.842302
9.3,8,12.843515
-10.7,8,12.844711
9.3,8,12.845904
9.3,8,12.847106
9.1,10,12.848579
9.0,11,12.850196
7.3,9,12.851522
9.3,8,12.852702
-10.0,1,12.852869
9.3,8,12.854055
-10.2,3,12.854511
-10.0,1,12.854677
7.2,10,12.856146
-10.6,7,12.857181
8.3,9,12.858497
9.3,8,12.859678
9.3,8,12.860864
9.3,8,12.862041
9.1,10,12.863612
8.3,9,12.86508
9.3,8,12.866302
9.3,8,12.867516
9.3,8,12.868723
9.0,11,12.870397
-10.5,6,12.871305
9.3,8,12.872485
9.2,9,12.873819
9.0,11,12.875444
9.1,10,12.87692
6.3,10,12.878419
-10.3,4,12.879027
9.2,9,12.880371
9.3,8,12.88156
9.3,8,12.882738
9.3,8,12.883922
9.2,9,12.885252
8.2,10,12.886723
-10.1,2,12.887032
-10.0,1,12.887228
9.3,8,12.888405
9.2,9,12.889728
9.3,8,12.8909
-10.0,1,12.891066
9.3,8,12.892236
9.3,8,12.893418
-10.1,2,12.893739
-10.3,4,12.894338
-10.5,6,12.895224
6.2,11,12.896837
9.2,9,12.898373
9.3,8,12.899635
-10.6,7,12.900722
14.3,9,12.902097
9.3,8,12.903323
9.3,8,12.904543
9.3,8,12.905762
9.3,8,12.907045
9.3,8,12.90827
9.1,10,12.909779
-10.0,1,12.909952
9.3,8,12.911167
9.3,8,12.912387
-10.0,1,12.912557
9.3,8,12.91378
-10.2,3,12.914247
-12.6,8,12.915461
9.2,9,12.916833
9.2,9,12.918196
8.3,9,12.91956
9.0,11,12.921245
9.2,9,12.922599
9.2,9,12.92403
-10.2,3,12.924496
9.1,10,12.926022
9.3,8,12.927233
9.3,8,12.928449
9.3,8,12.929646
9.2,9,12.931004
9.2,9,12.932364
9.3,8,12.933571
9.3,8,12.934785
9.2,9,12.936139
-10.3,4,12.936752
9.3,8,12.937983
9.3,8,12.939195
9.1,10,12.940711
9.2,9,12.942074
9.2,9,12.943424
9.3,8,12.944628
9.3,8,12.945835
9.0,11,12.947495
9.3,8,12.948703
8.3,9,12.950051
-10.0,1,12.950221
-10.0,1,12.950387
14.3,9,12.951739
9.3,8,12.952962
8.2,10,12.95446
9.3,8,12.955658
9.3,8,12.956875
8.3,9,12.958235
9.3,8,12.959441
-10.6,7,12.960504
9.3,8,12.961717
9.3,8,12.962922
9.3,8,12.964136
-10.3,4,12.964751
9.3,8,12.965967
9.2,9,12.967327
9.3,8,12.968537
9.3,8,12.969751
8.3,9,12.971114
9.3,8,12.972338
9.3,8,12.973541
9.3,8,12.974757
-10.6,7,12.975817
9.2,9,12.977177
-10.5,6,12.978084
-10.4,5,12.978853
9.2,9,12.980204
9.3,8,12.98141
8.3,9,12.98276
8.2,10,12.984252
9.3,8,12.985456
-10.1,2,12.985773
-10.1,2,12.986085
-10.0,1,12.986253
-10.0,1,12.986419
9.3,8,12.987619
-10.3,4,12.988233
8.3,9,12.989651
-10.3,4,12.990265
-10.1,2,12.990585
9.1,10,12.992081
9.2,9,12.993429
-10.0,1,12.993599
9.3,8,12.994792
8.3,9,12.996141
9.3,8,12.997359
9.1,10,12.998854
9.3,8,13.000064
9.3,8,13.001269
9.1,10,13.002772
9.2,9,13.004127
-10.1,2,13.004447
9.2,9,13.005796
9.3,8,13.007008
-10.0,1,13.007177
9.2,9,13.008521
-10.0,1,13.00869
9.3,8,13.009901
9.1,10,13.011404
9.3,8,13.012607
9.3,8,13.013819
-10.5,6,13.01473
9.3,8,13.015932
9.3,8,13.017138
9.1,10,13.018653
9.3,8,13.019859
9.3,8,13.021076
9.3,8,13.02228
-10.9,10,13.023785
9.3,8,13.024989
-10.7,8,13.026194
-10.6,7,13.027256
9.3,8,13.028462
9.3,8,13.029674
7.2,10,13.031189
9.2,9,13.032532
8.2,10,13.034032
9.2,9,13.03539
9.2,9,13.036742
9.3,8,13.037956
-10.3,4,13.038571
9.2,9,13.039921
9.2,9,13.041269
8.3,9,13.042613
9.3,8,13.043824
8.2,10,13.045346
9.3,8,13.046549
9.2,9,13.047911
-10.0,1,13.04808
9.1,10,13.049579
9.0,11,13.051229
9.1,10,13.052725
9.3,8,13.053918
9.3,8,13.055126
9.3,8,13.056382
9.3,8,13.057604
8.3,9,13.058958
9.3,8,13.060153
-11.7,9,13.061501
9.2,9,13.062851
9.3,8,13.064066
8.2,10,13.065569
9.2,9,13.066927
-5.7,9,13.068277
9.1,10,13.069764
9.3,8,13.07099
9.3,8,13.07222
9.3,8,13.073424
-10.1,2,13.073742
-10.0,1,13.073909
9.1,10,13.075415
9.3,8,13.076617
9.3,8,13.077822
9.2,9,13.07918
9.3,8,13.080393
9.2,9,13.081737
9.2,9,13.083095
-10.1,2,13.083428
-10.0,1,13.083595
9.3,8,13.084801
9.3,8,13.086009
-10.2,3,13.08648
9.2,9,13.087849
9.3,8,13.089057
-10.0,1,13.089223
-10.1,2,13.089537
-10.0,1,13.089702
-10.0,1,13.089868
9.2,9,13.09122
-10.7,8,13.09243
8.1,11,13.094076
9.2,9,13.09543
9.3,8,13.096641
-10.3,4,13.097313
-10.1,2,13.097638
9.2,9,13.098972
-10.6,7,13.100009
9.0,11,13.101622
9.1,10,13.103091
-10.0,1,13.103257
9.3,8,13.104431
9.3,8,13.105602
9.3,8,13.10678
9.3,8,13.10796
9.3,8,13.109134
8.2,10,13.110592
9.2,9,13.111904
9.3,8,13.113082
9.3,8,13.114254
7.3,9,13.115572
9.1,10,13.117035
9.2,9,13.118347
9.3,8,13.119519
9.3,8,13.120689
9.3,8,13.121882
9.3,8,13.123103
9.3,8,13.124271
9.1,10,13.125727
-10.1,2,13.126041
9.2,9,13.127355
7.0,1,13.127523
9.3,8,13.128692
-10.2,3,13.129143
9.3,8,13.130313
9.3,8,13.131491
-10.3,4,13.132087
9.2,9,13.133401
-11.2,4,13.133997
9.3,8,13.135168
9.1,10,13.136756
9.3,8,13.138045
9.3,8,13.139265
9.1,10,13.140709
9.3,8,13.141871
-10.0,1,13.14204
9.3,8,13.143208
-10.3,4,13.143805
9.2,9,13.145109
8.2,10,13.146571
9.3,8,13.147749
-10.4,5,13.148509
-11.5,7,13.479183
-10.4,5,13.480016
9.3,8,13.481255
9.3,8,13.48246
8.9,12,13.484244
9.3,8,13.485433
9.1,10,13.486915
-10.2,3,13.487381
9.3,8,13.48857
-12.8,10,13.490049
-10.6,7,13.491086
-10.6,7,13.492127
9.1,10,13.493598
7.0,12,13.495352
-10.5,6,13.496247
9.3,8,13.497441
-10.0,1,13.497608
-10.0,1,13.497773
9.2,9,13.499102
-10.2,3,13.499568
8.3,9,13.500892
9.3,8,13.502093
9.3,8,13.503318
9.3,8,13.504502
9.1,10,13.505979
9.3,8,13.507157
9.3,8,13.508345
8.2,10,13.509817
9.3,8,13.510996
9.2,9,13.512318
-10.2,3,13.512776
-10.6,7,13.513948
-10.4,5,13.514797
-10.4,5,13.515607
9.3,8,13.516862
9.3,8,13.518106
9.2,9,13.519486
-10.1,2,13.519813
9.3,8,13.52104
9.2,9,13.522406
9.3,8,13.523634
9.3,8,13.524853
9.3,8,13.526071
9.2,9,13.527439
9.3,8,13.528659
9.3,8,13.529881
9.3,8,13.531108
7.1,11,13.532723
-10.1,2,13.533038
9.3,8,13.534214
9.2,9,13.535531
8.3,9,13.536848
-15.6,11,13.538459
9.3,8,13.539663
9.3,8,13.54085
-10.1,2,13.541159
-10.1,2,13.54147
-10.0,1,13.541631
-10.0,1,13.541795
9.2,9,13.543111
-10.2,3,13.543566
9.2,9,13.544888
9.3,8,13.54606
-10.0,1,13.546224
9.3,8,13.5474
9.3,8,13.548593
-10.7,8,13.549763
-10.5,6,13.550647
8.3,9,13.551959
-10.7,8,13.553133
9.3,8,13.5543
9.3,8,13.555475
9.3,8,13.556654
9.1,10,13.558119
9.3,8,13.559296
9.3,8,13.560477
9.3,8,13.561645
-10.6,7,13.562675
9.1,10,13.56414
9.3,8,13.565315
9.3,8,13.566494
9.1,10,13.567955
9.3,8,13.569129
9.3,8,13.570313
8.2,10,13.571775
9.3,8,13.57295
-10.7,8,13.574121
9.3,8,13.575297
9.3,8,13.57647
9.3,8,13.577637
9.3,8,13.578812
9.3,8,13.579979
8.3,9,13.581494
-10.7,8,13.582729
9.2,9,13.584082
9.1,10,13.585575
9.3,8,13.586768
-10.1,2,13.587085
9.3,8,13.588274
9.2,9,13.589609
6.3,10,13.591096
9.2,9,13.592436
7.3,9,13.593768
9.2,9,13.595094
9.3,8,13.596289
9.1,10,13.597764
9.2,9,13.599094
-10.7,8,13.600283
6.2,11,13.601904
9.2,9,13.603233
9.3,8,13.604418
9.2,9,13.605771
8.2,10,13.607248
7.3,9,13.608577
9.3,8,13.609754
9.1,10,13.61123
9.3,8,13.612407
-10.0,1,13.612574
9.2,9,13.6139
9.3,8,13.615077
9.2,9,13.616405
8.2,10,13.617871
-10.4,5,13.618616
9.3,8,13.619796
-10.2,3,13.62026
9.3,8,13.621524
9.2,9,13.62286
9.2,9,13.624197
9.2,9,13.625526
14.3,9,13.62685
9.1,10,13.628319
-10.0,1,13.628485
9.3,8,13.629664
-10.1,2,13.629978
9.3,8,13.631161
8.3,9,13.632487
-10.0,1,13.632655
9.1,10,13.634123
-10.1,2,13.634439
9.2,9,13.635764
-10.5,6,13.636655
-10.5,6,13.637542
-10.5,6,13.638429
9.1,10,13.639888
9.2,9,13.641214
9.3,8,13.642392
6.3,8,13.643573
-10.4,5,13.644317
9.1,10,13.645784
9.3,8,13.646953
8.3,9,13.648276
9.3,8,13.649462
9.3,8,13.65064
9.3,8,13.651828
9.2,9,13.653148
9.3,8,13.654328
9.3,8,13.655506
-10.4,5,13.656249
9.3,8,13.657428
9.3,8,13.658608
9.2,9,13.65994
9.3,8,13.661122
9.3,8,13.6623
-10.1,2,13.662612
-10.0,1,13.662774
9.2,9,13.664093
9.3,8,13.665275
9.2,9,13.666595
9.2,9,13.667913
9.2,9,13.669255
-10.0,1,13.669422
9.1,10,13.670902
9.1,10,13.672369
-10.1,2,13.672679
-10.4,5,13.67342
9.3,8,13.674602
9.2,9,13.675935
9.3,8,13.677111
9.3,8,13.678292
-10.2,3,13.678745
9.3,8,13.67992
9.3,8,13.681111
9.3,8,13.682288
-10.0,1,13.682454
-10.0,1,13.682617
9.3,8,13.683794
9.3,8,13.684979
-10.3,4,13.685577
-10.5,6,13.686467
9.3,8,13.687645
9.3,8,13.688823
-10.6,7,13.689856
9.3,8,13.691029
9.3,8,13.692209
9.3,8,13.693385
-12.6,8,13.694559
9.3,8,13.695736
9.3,8,13.696913
8.9,12,13.698665
9.3,8,13.699876
9.3,8,13.70105
9.3,8,13.702232
-10.6,7,13.70327
7.3,9,13.704599
9.3,8,13.70578
9.2,9,13.707107
9.2,9,13.708432
9.3,8,13.709608
-10.5,6,13.71049
-10.4,5,13.711233
-10.5,6,13.712113
-10.6,7,13.713149
9.3,8,13.71432
-11.3,5,13.715065
8.3,9,13.716384
9.0,11,13.717997
9.3,8,13.71918
9.3,8,13.720356
9.3,8,13.721533
-11.7,9,13.722858
9.3,8,13.724041
-10.1,2,13.724354
-10.1,2,13.724692
-10.2,3,13.725144
-11.5,7,13.726176
-11.7,9,13.727498
9.2,9,13.728825
9.2,9,13.730145
-10.5,6,13.73104
9.3,8,13.732222
-10.1,2,13.732537
6.9,2,13.732844
9.3,8,13.73402
9.3,8,13.735225
9.2,9,13.736546
-10.6,7,13.737575
-10.5,6,13.738464
-10.3,4,13.739061
-10.2,3,13.739512
9.3,8,13.740682
9.3,8,13.741863
13.3,10,13.743324
9.3,8,13.744499
9.3,8,13.745674
-10.3,4,13.746274
9.3,8,13.747443
9.3,8,13.748623
9.3,8,13.749802
9.3,8,13.750979
9.1,10,13.752446
-10.7,8,13.753612
9.3,8,13.754795
-10.5,6,13.755681
9.2,9,13.756996
8.1,11,13.758595
9.3,8,13.759774
-11.2,4,13.76038
8.3,9,13.761698
9.3,8,13.762868
8.3,9,13.764185
8.9,12,13.765935
9.0,11,13.767542
-10.0,1,13.767707
9.2,9,13.769026
9.3,8,13.770202
9.3,8,13.771382
9.3,8,13.772558
9.2,9,13.773881
9.2,9,13.775205
-10.3,4,13.775806
9.1,10,13.777282
-10.7,8,13.77846
-10.8,9,13.779785
9.2,9,13.781109
9.3,8,13.782293
9.1,10,14.110536
9.3,8,14.111794
9.3,8,14.113001
-10.2,3,14.113479
9.2,9,14.115016
9.2,9,14.116433
-10.6,7,14.117511
9.3,8,14.118752
-10.3,4,14.119391
-10.6,7,14.120474
9.1,10,14.122002
-10.2,3,14.122478
9.3,8,14.123701
9.3,8,14.124925
8.3,9,14.1263
9.3,8,14.127544
7.3,9,14.128915
9.2,9,14.130299
9.3,8,14.13153
-10.3,4,14.132153
8.2,10,14.133672
9.3,8,14.134885
9.1,10,14.136407
9.3,8,14.137617
9.3,8,14.138844
9.2,9,14.14035
9.3,8,14.141645
9.2,9,14.143142
9.0,11,14.144793
9.3,8,14.146003
-10.2,3,14.146476
9.3,8,14.147833
-10.6,7,14.148924
9.2,9,14.15033
-10.6,7,14.151437
9.3,8,14.15266
9.3,8,14.153876
9.3,8,14.155088
9.3,8,14.156314
9.3,8,14.157545
9.3,8,14.158759
-10.7,8,14.159975
9.3,8,14.161196
9.2,9,14.162552
-10.8,9,14.16392
9.3,8,14.165131
9.2,9,14.166488
9.3,8,14.167718
9.3,8,14.168927
9.3,8,14.170138
9.3,8,14.171358
9.2,9,14.172728
9.3,8,14.173937
9.2,9,14.1753
7.3,9,14.176655
9.3,8,14.177873
9.1,10,14.179387
9.3,8,14.180596
9.2,9,14.181959
-10.0,1,14.182131
14.3,9,14.183489
9.3,8,14.184694
8.3,9,14.186044
9.3,8,14.187258
9.3,8,14.188469
9.3,8,14.189689
-10.1,2,14.190011
-10.1,2,14.190325
-10.0,1,14.190496
-10.0,1,14.190664
9.3,8,14.191866
9.2,9,14.193233
6.6,5,14.193999
9.3,8,14.195215
-10.3,4,14.195838
9.3,8,14.197054
-11.7,9,14.198408
8.1,11,14.200065
9.3,8,14.201283
9.3,8,14.202489
-10.6,7,14.20355
-10.5,6,14.204456
-10.6,7,14.205527
-10.6,7,14.206585
9.3,8,14.207808
9.2,9,14.209166
9.1,10,14.210683
9.3,8,14.211892
9.2,9,14.213253
9.3,8,14.214465
9.3,8,14.215669
9.3,8,14.216896
8.2,10,14.218402
-10.2,3,14.218872
-10.1,2,14.219193
-10.0,1,14.219361
9.3,8,14.220567
9.2,9,14.221934
-10.5,6,14.222848
9.1,10,14.224349
9.3,8,14.225553
9.2,9,14.226917
9.3,8,14.228127
14.1,11,14.229774
9.3,8,14.230979
-10.1,2,14.2313
-10.5,6,14.232212
-10.5,6,14.233126
9.3,8,14.234329
9.3,8,14.235535
-10.7,8,14.236747
9.3,8,14.237973
7.2,10,14.239477
8.3,9,14.240838
9.1,10,14.242346
-10.0,1,14.24252
-10.0,1,14.242687
-10.0,1,14.242855
