#{"t_start": 1753948336.807643, "env_id": "None"}
r,l,t
7.3,9,25.67785
9.3,8,25.679842
9.2,9,25.681864
-10.6,7,25.683659
-10.5,6,25.684777
-10.3,4,25.685718
-10.2,3,25.687141
-10.6,7,25.689264
-10.3,4,25.690211
-10.3,4,25.691215
9.2,9,25.693328
9.3,8,25.695297
9.3,8,25.697287
9.1,10,25.699354
9.3,8,25.701168
9.3,8,25.702988
9.1,10,25.706653
9.3,8,25.708681
9.3,8,25.71068
9.3,8,25.712647
-10.3,4,25.713642
-10.1,2,25.71384
-10.1,2,25.714602
-10.3,4,25.715577
9.3,8,25.717459
-10.5,6,25.718956
9.3,8,25.721851
-10.5,6,25.723744
9.3,8,25.725803
9.2,9,25.727863
9.3,8,25.729789
-10.2,3,25.730618
9.3,8,25.732472
9.3,8,25.734327
8.3,9,25.736195
9.3,8,25.738389
-10.0,1,25.739008
-10.2,3,25.739996
-10.3,4,25.740951
9.3,8,25.742919
-10.1,2,25.743748
9.3,8,25.745788
9.3,8,25.747717
9.3,8,25.749612
9.3,8,25.751477
9.3,8,25.753318
9.3,8,25.756234
9.3,8,25.758144
-10.4,5,25.759216
9.3,8,25.761219
9.3,8,25.76322
9.3,8,25.765148
9.3,8,25.767091
9.3,8,25.768924
9.3,8,25.770976
9.3,8,25.773209
-10.6,7,25.775567
-10.6,7,25.776764
9.3,8,25.778681
9.3,8,25.780715
-10.4,5,25.782443
-10.5,6,25.783911
9.3,8,25.78586
9.3,8,25.788055
-10.1,2,25.788963
-10.0,1,25.789079
9.3,8,25.791534
-10.0,1,25.791654
9.3,8,25.793647
-10.0,1,25.793766
9.3,8,25.795804
9.3,8,25.797831
9.3,8,25.799759
9.3,8,25.801777
-10.3,4,25.802726
9.3,8,25.804929
9.3,8,25.807536
9.3,8,25.809445
9.3,8,25.811382
9.3,8,25.813448
9.3,8,25.815392
9.3,8,25.817264
9.3,8,25.819255
9.3,8,25.821447
9.3,8,25.823529
9.3,8,25.825371
9.3,8,25.82786
9.3,8,25.830702
9.3,8,25.832833
9.3,8,25.834882
-10.4,5,25.836523
9.3,8,25.83906
9.3,8,25.84094
9.3,8,25.842768
9.3,8,25.84465
9.3,8,25.84649
7.3,9,25.849357
9.3,8,25.851289
9.3,8,25.85337
9.3,8,25.855738
-10.1,2,25.855958
9.3,8,25.857784
-10.4,5,25.859481
9.3,8,25.86149
-10.2,3,25.861788
9.3,8,25.863623
9.3,8,25.866047
-10.1,2,25.866825
9.3,8,25.868686
9.3,8,25.870768
9.3,8,25.873068
-10.2,3,25.87395
9.3,8,25.87582
-10.0,1,25.875935
9.3,8,25.877872
9.3,8,25.879681
9.3,8,25.882125
9.3,8,25.884009
9.3,8,25.88597
9.3,8,25.888374
9.3,8,25.890421
9.3,8,25.892434
9.3,8,25.894342
9.3,8,25.896241
9.3,8,25.89809
9.3,8,25.899899
7.3,9,25.90234
9.3,8,25.90444
-10.9,10,25.907282
9.3,8,25.909246
9.3,8,25.911201
9.3,8,25.913362
9.3,8,25.915283
9.3,8,25.917112
-10.4,5,25.91817
9.3,8,25.920154
9.3,8,25.923203
9.3,8,25.925249
9.3,8,25.927282
9.3,8,25.929288
-10.0,1,25.929403
8.3,9,25.931339
9.3,8,25.933462
9.3,8,25.935469
-10.6,7,25.937392
9.3,8,25.939705
9.3,8,25.942138
-10.4,5,25.943176
-10.7,8,25.945094
9.3,8,25.947016
9.3,8,25.948944
9.3,8,25.950823
9.3,8,25.952647
9.3,8,25.954973
9.3,8,25.957113
-10.5,6,25.958817
-10.7,8,25.961237
9.3,8,25.963215
9.3,8,25.96511
9.3,8,25.967173
-10.4,5,25.968269
9.3,8,25.970199
9.3,8,25.973121
9.3,8,25.975014
9.3,8,25.976925
9.2,9,25.979105
-10.3,4,25.980671
-10.3,4,25.98162
9.3,8,25.983619
9.3,8,25.985546
9.3,8,25.98781
9.3,8,25.990021
7.2,10,25.992606
-10.0,1,25.992723
-10.0,1,25.99283
9.3,8,25.994594
9.3,8,25.997052
9.3,8,25.998963
-10.0,1,25.999651
9.3,8,26.001624
9.3,8,26.004138
9.3,8,26.006157
9.3,8,26.008033
9.3,8,26.009845
9.3,8,26.011668
8.1,11,26.013662
-10.4,5,26.01582
-10.2,3,26.016117
9.2,9,26.018705
-10.0,1,26.018831
-10.1,2,26.019033
-10.2,3,26.019914
9.3,8,26.022432
9.3,8,26.024384
9.3,8,26.026292
9.3,8,26.028205
9.3,8,26.030725
9.3,8,26.03266
-10.7,8,26.034549
9.3,8,26.036664
9.3,8,26.038974
9.3,8,26.040937
-10.6,7,26.043029
9.3,8,26.044861
9.3,8,26.046802
9.3,8,26.048692
-10.5,6,26.050319
9.3,8,26.052147
9.3,8,26.054203
-10.0,1,26.055066
9.3,8,26.057097
9.3,8,26.059066
-10.3,4,26.060033
9.3,8,26.061958
-10.0,1,26.062076
9.3,8,26.063947
-10.0,1,26.064592
-10.0,1,26.064717
9.3,8,26.066715
9.3,8,26.068687
9.3,8,26.070796
9.3,8,26.073164
-10.5,6,26.074916
9.3,8,26.076931
9.3,8,26.078933
9.3,8,26.080882
9.3,8,26.083298
9.3,8,26.085128
9.3,8,26.087121
9.3,8,26.089575
9.3,8,26.091572
9.3,8,26.093509
9.3,8,26.095492
9.3,8,26.097365
9.3,8,26.099253
9.3,8,26.101082
9.3,8,26.103464
-10.1,2,26.103715
9.2,9,26.106989
9.3,8,26.109041
9.3,8,26.111001
9.3,8,26.112862
9.3,8,26.114792
9.3,8,26.116656
-10.1,2,26.116859
-10.2,3,26.117693
9.3,8,26.120062
-10.7,8,26.122445
9.3,8,26.124469
9.3,8,26.126556
9.3,8,26.128434
-10.5,6,26.129544
9.3,8,26.1315
9.3,8,26.133305
9.3,8,26.135165
9.2,9,26.137881
9.3,8,26.140503
9.3,8,26.142504
-12.7,9,26.144491
8.3,9,26.146619
-10.7,8,26.148507
9.3,8,26.15035
9.3,8,26.152309
9.3,8,26.154404
7.3,9,26.15651
9.3,8,26.158338
9.3,8,26.160931
9.3,8,26.162918
7.3,9,26.165537
-10.4,5,26.166661
9.3,8,26.168509
-10.5,6,26.169917
-10.7,8,26.17238
-10.5,6,26.174086
9.3,8,26.175925
9.3,8,26.177752
9.3,8,26.180189
9.3,8,26.182099
9.3,8,26.184
9.3,8,26.186061
9.2,9,26.188411
-11.2,4,26.189372
9.3,8,26.191244
-10.1,2,26.191986
-10.0,1,26.1921
-10.0,1,26.192209
9.3,8,26.194647
-10.4,5,26.195701
-10.5,6,26.197442
-10.6,7,26.19936
-10.6,7,26.200649
9.3,8,26.202561
9.3,8,26.205004
9.3,8,26.207026
9.3,8,26.208854
-10.5,6,26.210507
-10.4,5,26.212131
9.3,8,26.213955
9.1,10,26.21661
9.3,8,26.218663
9.3,8,26.220625
9.3,8,26.222943
9.3,8,26.224786
-10.0,1,26.224901
-10.0,1,26.225011
9.1,10,26.227544
9.3,8,26.230041
9.3,8,26.232208
-10.4,5,26.23334
9.3,8,26.235661
9.1,10,26.237976
9.3,8,26.240084
9.3,8,26.242115
9.3,8,26.243998
9.3,8,26.245834
-11.6,8,26.247605
9.3,8,26.250002
9.3,8,26.251973
9.3,8,26.253932
9.3,8,26.256292
9.3,8,26.258264
-10.0,1,26.258933
9.2,9,26.260882
9.3,8,26.262778
-10.0,1,26.2629
9.3,8,26.264708
-10.0,1,26.265295
9.3,8,26.267291
9.3,8,26.269215
9.3,8,26.271618
9.3,8,26.27372
9.3,8,26.275637
9.3,8,26.277547
9.3,8,26.279481
9.3,8,26.281333
-10.1,2,26.282125
-10.0,1,26.282739
9.2,9,26.284657
9.3,8,26.286547
9.3,8,26.288877
9.3,8,26.291037
-10.0,1,26.291774
9.3,8,26.293731
9.3,8,26.295635
-10.0,1,26.295758
9.3,8,26.297635
-10.1,2,26.298692
-10.4,5,26.300338
9.3,8,26.302302
-10.0,1,26.302431
9.3,8,26.304783
9.3,8,26.307021
9.3,8,26.308986
-10.0,1,26.309106
9.3,8,26.311035
-10.0,1,26.311153
9.3,8,26.313646
9.3,8,26.315585
9.3,8,26.31752
9.3,8,26.319498
9.3,8,26.321839
9.3,8,26.323716
9.3,8,26.325705
-10.2,3,26.326557
9.3,8,26.32843
-10.2,3,26.329269
9.0,11,26.332429
9.3,8,26.334364
9.3,8,26.336369
9.3,8,26.338773
-10.4,5,26.339923
9.3,8,26.341899
9.3,8,26.343755
9.3,8,26.345578
9.3,8,26.347465
9.3,8,26.349439
-10.2,3,26.350834
9.3,8,26.352735
9.3,8,26.35493
-10.0,1,26.355079
9.3,8,26.357112
9.3,8,26.359095
9.3,8,26.361019
-10.1,2,26.361223
9.3,8,26.363455
-10.3,4,26.364341
9.3,8,26.366707
9.3,8,26.368499
9.3,8,26.370499
9.3,8,26.372881
9.3,8,26.374879
-10.6,7,26.376704
9.3,8,26.378612
9.3,8,26.380443
9.3,8,26.382359
-10.7,8,26.384198
-10.6,7,26.38652
9.3,8,26.388918
9.3,8,26.390891
9.3,8,26.392976
9.3,8,26.394962
9.3,8,26.396866
8.3,9,26.398835
9.3,8,26.400702
9.3,8,26.40253
-10.2,3,26.403407
-10.7,8,26.406326
9.2,9,26.408283
-10.5,6,26.410052
9.3,8,26.412097
9.3,8,26.414063
9.3,8,26.416003
9.3,8,26.41793
9.3,8,26.419792
9.3,8,26.422198
9.3,8,26.424118
9.3,8,26.426568
9.3,8,26.428825
9.3,8,26.430765
-10.4,5,26.431999
9.3,8,26.433955
9.3,8,26.435899
9.3,8,26.438465
9.3,8,26.4405
9.3,8,26.442354
9.3,8,26.444181
9.3,8,26.446645
-10.4,5,26.447699
9.3,8,26.449639
9.3,8,26.451667
9.3,8,26.453598
-10.1,2,26.454657
-10.3,4,26.455731
-10.2,3,26.456051
9.3,8,26.457983
9.3,8,26.459815
9.3,8,26.462295
9.3,8,26.464252
9.3,8,26.466169
-10.6,7,26.468086
9.3,8,26.470014
9.3,8,26.472312
9.3,8,26.47435
9.3,8,26.476286
9.3,8,26.478124
9.3,8,26.479958
9.3,8,26.482438
9.3,8,26.484405
9.3,8,26.486335
9.3,8,26.489051
9.3,8,26.491001
9.3,8,26.493189
9.3,8,26.495006
9.3,8,26.496817
9.3,8,26.498623
-2.0,20,26.503195
-10.6,7,26.505834
-10.7,8,26.507708
9.3,8,26.509637
-10.5,6,26.510985
-10.2,3,26.511922
14.3,9,26.513917
9.3,8,26.515837
9.3,8,26.517769
-10.7,8,26.519627
-10.4,5,26.52155
9.3,8,26.524062
9.3,8,26.525917
-10.1,2,26.526136
9.3,8,26.528041
9.3,8,26.530148
9.3,8,26.532129
9.3,8,26.53411
9.3,8,26.536031
9.3,8,26.538198
9.3,8,26.540198
9.3,8,26.542719
-10.1,2,26.54352
9.3,8,26.545493
9.3,8,26.547563
-10.5,6,26.54876
-10.6,7,26.550551
9.3,8,26.552529
7.3,9,26.55518
8.3,9,26.55728
-10.1,2,26.558035
9.3,8,26.560504
-10.1,2,26.560711
9.3,8,26.562651
-10.7,8,26.564607
8.8,13,26.56836
9.3,8,26.570319
9.2,9,26.572745
9.3,8,26.574629
9.3,8,26.576472
9.3,8,26.578406
9.3,8,26.580861
-10.2,3,26.58174
9.3,8,26.583657
9.3,8,26.585651
9.3,8,26.588063
9.3,8,26.589996
-10.0,1,26.590119
9.3,8,26.592067
9.3,8,26.593966
9.3,8,26.59576
9.3,8,26.598291
9.3,8,26.600246
9.2,9,26.602199
9.3,8,26.604491
-10.5,6,26.606425
9.3,8,26.608358
-10.7,8,26.610192
9.3,8,26.612017
9.3,8,26.61388
9.3,8,26.615709
9.3,8,26.618188
9.2,9,26.620479
9.3,8,26.622739
8.3,9,26.624765
9.3,8,26.626697
9.3,8,26.628674
-10.7,8,26.630643
-10.7,8,26.632523
-10.6,7,26.634251
9.3,8,26.636054
8.3,9,26.638904
9.3,8,26.640899
9.3,8,26.642908
-10.0,1,26.64303
-10.0,1,26.643766
-10.2,3,26.644073
9.3,8,26.646165
9.3,8,26.648082
9.3,8,26.650015
9.3,8,26.651867
-10.7,8,26.654538
8.3,9,26.657202
9.3,8,26.659301
9.3,8,26.661311
9.3,8,26.663285
9.3,8,26.665216
9.3,8,26.667078
9.3,8,26.668897
9.3,8,26.670881
9.3,8,26.67303
-10.7,8,26.675518
9.3,8,26.677391
9.3,8,26.679314
9.3,8,26.681363
-10.0,1,26.681492
9.3,8,26.683667
9.1,10,26.685673
-2.0,20,26.69081
9.3,8,26.692729
-10.4,5,26.694312
9.2,9,26.696751
9.3,8,26.698521
9.3,8,26.700428
9.3,8,26.70246
9.3,8,26.704758
9.3,8,26.706843
7.3,9,26.708819
9.1,10,26.711337
9.3,8,26.713161
9.3,8,26.715029
9.3,8,26.717431
9.3,8,26.719301
9.3,8,26.721423
9.3,8,26.723561
9.3,8,26.725538
9.3,8,26.727419
9.3,8,26.729323
9.3,8,26.731133
9.3,8,26.732907
-10.1,2,26.733112
9.3,8,26.735611
9.3,8,26.737709
9.3,8,26.739863
9.3,8,26.741914
9.3,8,26.743746
9.3,8,26.746047
9.3,8,26.747975
7.3,9,26.74987
9.2,9,26.75231
9.3,8,26.754414
9.3,8,26.757158
-10.5,6,26.758326
-10.4,5,26.759391
-10.3,4,26.760481
-10.2,3,26.761433
-10.2,3,26.762291
-10.3,4,26.763276
9.3,8,26.765185
9.3,8,26.767043
9.3,8,26.768956
9.3,8,26.77181
9.3,8,26.773803
9.3,8,26.775792
9.3,8,26.777825
9.3,8,26.779755
9.3,8,26.781643
9.3,8,26.783576
9.3,8,26.785418
9.3,8,26.787334
9.3,8,26.789664
7.3,9,26.792141
9.3,8,26.794057
-10.6,7,26.795953
9.3,8,26.798001
-10.1,2,26.798211
-10.6,7,26.800028
9.3,8,26.801879
-2.0,20,26.806879
9.2,9,26.809037
9.3,8,26.811024
9.3,8,26.813528
9.3,8,26.815457
9.3,8,26.817372
9.3,8,26.819388
9.3,8,26.821735
9.3,8,26.823675
9.3,8,26.825533
9.3,8,26.827334
9.3,8,26.829223
9.3,8,26.831044
9.3,8,26.83358
9.3,8,26.83557
9.3,8,26.837812
9.3,8,26.839992
9.3,8,26.841886
9.3,8,26.843779
9.3,8,26.845662
-10.4,5,26.847202
9.3,8,26.849005
-11.1,3,26.849253
7.3,9,26.852269
9.3,8,26.854733
9.3,8,26.856778
-10.8,9,26.858766
8.3,18,26.862858
-10.6,7,26.864669
-12.7,9,26.866539
-10.5,6,26.868178
9.3,8,26.870001
9.3,8,26.872866
9.3,8,26.875455
9.3,8,26.877431
-10.6,7,26.879298
-10.4,5,26.880475
-10.6,7,26.882371
-10.5,6,26.883533
9.3,8,26.885389
9.3,8,26.88734
9.3,8,26.889611
9.3,8,26.891519
9.3,8,26.893941
-10.2,3,26.894782
9.3,8,26.896669
9.3,8,26.89878
9.3,8,26.900722
9.3,8,26.902689
9.3,8,26.905042
9.3,8,26.906896
9.2,9,26.908852
9.3,8,26.910726
9.3,8,26.913187
9.3,8,26.915044
-10.1,2,26.915833
9.1,10,26.917889
9.2,9,26.919848
-10.7,8,26.92216
-10.7,8,26.924129
-10.5,6,26.925792
9.1,10,26.927742
-10.1,2,26.928484
9.3,8,26.930937
9.3,8,26.932947
9.3,8,26.93495
-10.4,5,26.936315
9.3,8,26.938626
9.3,8,26.940614
-10.5,6,26.942339
9.3,8,26.944193
9.3,8,26.945982
9.3,8,26.947893
9.3,8,26.95033
-10.0,1,26.950447
9.3,8,26.952348
-10.3,4,26.953339
-10.2,3,26.954425
9.3,8,26.95663
9.3,8,26.958583
9.3,8,26.960414
9.3,8,26.962356
-10.0,1,26.962475
9.3,8,26.964855
9.3,8,26.966704
9.3,8,26.968608
9.3,8,26.970635
7.3,9,26.972947
-10.2,3,26.973868
9.3,8,26.975785
-10.2,3,26.97663
9.3,8,26.97846
9.3,8,26.980272
9.3,8,26.982732
9.3,8,26.984687
9.3,8,26.986601
9.3,8,26.989063
9.3,8,26.991018
-10.4,5,26.992103
9.3,8,26.994037
9.3,8,26.995917
9.2,9,26.997809
9.3,8,26.999933
9.3,8,27.002764
9.3,8,27.005138
9.3,8,27.007247
-10.2,3,27.008183
9.3,8,27.01013
-10.6,7,27.011963
9.3,8,27.013914
9.3,8,27.015756
-10.2,3,27.016051
9.3,8,27.017886
9.3,8,27.020301
-10.7,8,27.022679
9.3,8,27.02471
9.3,8,27.026748
-10.3,4,27.027727
-10.3,4,27.028704
9.3,8,27.030648
9.3,8,27.032607
9.3,8,27.034489
-10.5,6,27.036101
9.3,8,27.039083
9.2,9,27.04107
9.3,8,27.043058
9.3,8,27.045037
9.3,8,27.046859
9.3,8,27.048664
9.2,9,27.050582
9.3,8,27.052389
9.3,8,27.05457
8.3,9,27.057119
9.3,8,27.059592
-10.0,1,27.059711
9.3,8,27.061605
9.3,8,27.063564
9.3,8,27.066013
-10.4,5,27.067089
9.3,8,27.069005
9.3,8,27.071155
9.3,8,27.073261
-10.3,4,27.074217
9.3,8,27.076646
-10.5,6,27.078418
9.3,8,27.080367
-10.3,4,27.081398
-10.3,4,27.082454
-10.7,8,27.084398
-10.5,6,27.085463
-10.7,8,27.087491
9.1,10,27.090309
-10.3,4,27.091303
9.3,8,27.09377
9.3,8,27.095723
-10.0,1,27.095851
-10.0,1,27.095964
7.3,9,27.097991
-10.1,2,27.098828
-10.3,4,27.099807
9.3,8,27.101695
9.3,8,27.103548
-10.2,3,27.104764
9.3,8,27.107294
9.3,8,27.109131
9.3,8,27.11109
9.3,8,27.113137
9.3,8,27.115132
9.3,8,27.117079
9.3,8,27.119002
-10.1,2,27.11921
-10.2,3,27.120054
-10.1,2,27.120281
-10.0,1,27.121955
-10.0,1,27.122106
9.3,8,27.124017
-10.5,6,27.125172
9.3,8,27.127153
9.3,8,27.129486
9.3,8,27.131437
-10.2,3,27.132344
-10.1,2,27.133162
-10.3,4,27.134115
-10.2,3,27.134909
9.3,8,27.136803
-10.3,4,27.13801
-10.1,2,27.138969
-10.0,1,27.139086
-10.0,1,27.139145
9.3,8,27.141119
9.3,8,27.14308
9.3,8,27.144972
9.3,8,27.146858
9.3,8,27.149385
9.3,8,27.151313
9.3,8,27.153273
9.3,8,27.155872
9.3,8,27.157788
9.3,8,27.15973
9.3,8,27.161661
9.3,8,27.163537
9.3,8,27.165365
-10.3,4,27.166289
-10.1,2,27.167572
-10.5,6,27.168724
9.3,8,27.170736
9.3,8,27.172936
-10.6,7,27.174848
9.3,8,27.176716
-10.7,8,27.178475
9.3,8,27.180426
9.3,8,27.18227
9.3,8,27.184114
9.3,8,27.186489
9.3,8,27.188806
-10.4,5,27.189929
9.3,8,27.19202
-10.4,5,27.193948
9.1,10,27.195984
-10.2,3,27.196817
9.3,8,27.198647
9.2,9,27.2005
9.3,8,27.202316
9.3,8,27.205089
8.3,9,27.207077
9.3,8,27.208999
-10.1,2,27.209821
-10.0,1,27.209936
9.3,8,27.2118
9.3,8,27.213694
9.3,8,27.215679
9.3,8,27.217484
-10.0,1,27.217594
9.3,8,27.21999
-10.0,1,27.220812
-10.1,2,27.221182
-10.4,5,27.222452
9.3,8,27.224546
9.3,8,27.226584
9.3,8,27.22848
9.3,8,27.230411
9.3,8,27.232271
9.3,8,27.234089
9.3,8,27.236563
9.3,8,27.238883
9.3,8,27.240993
-10.6,7,27.242889
9.3,8,27.2448
-10.6,7,27.246593
-10.7,8,27.248469
-10.7,8,27.250291
-10.7,8,27.252098
-10.6,7,27.254
9.3,8,27.257478
-10.6,7,27.258696
9.3,8,27.260616
-10.1,2,27.261477
-10.3,4,27.262392
9.3,8,27.264373
-10.0,1,27.264494
9.3,8,27.266403
-10.0,1,27.266519
9.3,8,27.268375
9.2,9,27.272273
9.3,8,27.274339
9.3,8,27.276417
9.3,8,27.278397
9.3,8,27.280259
-11.1,3,27.280506
9.3,8,27.282405
9.3,8,27.284195
9.3,8,27.286081
9.3,8,27.288406
-10.4,5,27.290678
9.3,8,27.292625
9.3,8,27.294606
9.3,8,27.296653
9.3,8,27.298635
9.3,8,27.300557
-10.5,6,27.301724
-10.2,3,27.302573
9.3,8,27.304701
9.3,8,27.306732
9.3,8,27.309192
-10.1,2,27.309397
-10.0,1,27.310064
9.3,8,27.311975
-10.0,1,27.312097
-10.1,2,27.312296
-10.0,1,27.312986
9.3,8,27.315086
8.3,9,27.31709
9.3,8,27.318992
9.3,8,27.321901
-10.5,6,27.323437
-10.3,4,27.324422
9.3,8,27.326385
9.3,8,27.328402
9.3,8,27.330286
9.3,8,27.332222
9.3,8,27.334089
9.3,8,27.335862
9.3,8,27.338027
-10.2,3,27.339675
9.3,8,27.341564
7.3,9,27.343527
-10.1,2,27.344311
-10.1,2,27.344515
9.3,8,27.346582
9.3,8,27.348512
9.3,8,27.350381
9.3,8,27.352277
9.3,8,27.354262
-10.7,8,27.357069
9.3,8,27.358985
9.3,8,27.360888
9.2,9,27.363619
9.3,8,27.365516
9.3,8,27.367378
9.3,8,27.369219
9.3,8,27.371399
-10.6,7,27.372854
9.3,8,27.374796
9.3,8,27.377308
9.3,8,27.379244
7.3,9,27.38182
-10.0,1,27.381948
9.3,8,27.383969
9.3,8,27.386163
9.3,8,27.388548
9.3,8,27.390473
-10.4,5,27.391563
9.3,8,27.393436
-10.6,7,27.395742
-10.6,7,27.397573
9.3,8,27.399526
9.3,8,27.401794
9.3,8,27.403796
-10.6,7,27.405367
9.3,8,27.407407
-10.1,2,27.408252
-10.2,3,27.4091
9.3,8,27.410968
9.3,8,27.413499
9.3,8,27.415466
9.3,8,27.417415
9.3,8,27.419469
9.3,8,27.421712
9.3,8,27.423645
9.3,8,27.425542
-10.9,10,27.427501
9.3,8,27.429363
9.3,8,27.431238
9.2,9,27.433626
9.3,8,27.435473
-10.5,6,27.437588
9.3,8,27.439843
9.3,8,27.441797
9.3,8,27.443828
9.3,8,27.445831
-10.6,7,27.447697
9.3,8,27.449528
-10.6,7,27.451036
9.3,8,27.453393
-10.6,7,27.455617
9.3,8,27.457709
-10.4,5,27.458858
9.3,8,27.460808
9.3,8,27.46279
9.3,8,27.464759
9.3,8,27.466609
-10.7,8,27.468437
9.3,8,27.470392
9.3,8,27.473247
9.3,8,27.47518
9.3,8,27.477181
9.3,8,27.479134
9.3,8,27.480979
9.3,8,27.482859
8.3,9,27.485325
9.3,8,27.487251
9.3,8,27.489639
-10.2,3,27.489949
9.3,8,27.492461
9.3,8,27.494392
-10.0,1,27.495088
9.3,8,27.49706
-10.0,1,27.497188
9.3,8,27.499178
9.3,8,27.501064
9.3,8,27.503007
9.3,8,27.505376
9.3,8,27.507286
9.3,8,27.509929
9.3,8,27.511877
9.3,8,27.513808
-10.4,5,27.515328
9.3,8,27.51739
9.2,9,27.51937
9.2,9,27.522736
9.3,8,27.524619
9.3,8,27.526498
9.3,8,27.528372
9.3,8,27.530881
9.3,8,27.532808
9.3,8,27.534813
9.3,8,27.536912
9.2,9,27.539124
-10.2,3,27.539979
9.3,8,27.541882
9.3,8,27.543756
9.3,8,27.545621
9.3,8,27.547447
9.3,8,27.549861
9.3,8,27.551855
9.3,8,27.553878
9.3,8,27.556357
-10.1,2,27.556594
-10.0,1,27.556703
-10.0,1,27.557419
9.3,8,27.55929
9.3,8,27.561155
9.3,8,27.56302
9.3,8,27.565487
-10.3,4,27.566491
9.3,8,27.568414
9.3,8,27.570769
9.3,8,27.572779
9.3,8,27.574648
9.3,8,27.576532
9.3,8,27.578371
-10.5,6,27.579769
9.3,8,27.581675
9.3,8,27.584048
-10.1,2,27.58478
-10.1,2,27.584985
8.3,9,27.586986
9.3,8,27.589549
9.3,8,27.591612
9.3,8,27.593541
9.3,8,27.595379
-10.2,3,27.596216
9.3,8,27.598013
9.3,8,27.600452
9.3,8,27.602332
9.2,9,27.604574
9.3,8,27.606927
9.3,8,27.608812
9.3,8,27.610656
9.3,8,27.612572
-10.3,4,27.613532
-10.4,5,27.615122
9.3,8,27.616953
9.3,8,27.619436
-10.7,8,27.62179
8.3,9,27.623985
9.3,8,27.625962
9.3,8,27.62789
9.3,8,27.629831
9.3,8,27.631704
9.3,8,27.633549
9.3,8,27.635379
9.3,8,27.637271
-10.7,8,27.640197
9.3,8,27.642129
9.3,8,27.644428
-10.6,7,27.646369
9.3,8,27.648324
9.3,8,27.65028
9.1,10,27.652263
-10.1,2,27.65303
-10.1,2,27.653243
-10.0,1,27.65335
8.3,9,27.656955
9.3,8,27.658939
9.3,8,27.660967
9.3,8,27.662921
9.3,8,27.664814
9.3,8,27.666681
9.3,8,27.668492
-10.7,8,27.67033
-10.5,6,27.672108
9.3,8,27.67403
9.3,8,27.676492
9.3,8,27.678528
9.3,8,27.680477
9.3,8,27.682541
9.3,8,27.68447
-10.4,5,27.685571
9.3,8,27.687893
9.3,8,27.690046
9.3,8,27.692038
9.3,8,27.694006
-10.6,7,27.696372
9.3,8,27.698283
9.3,8,27.700247
-10.0,1,27.700359
9.1,10,27.703094
9.3,8,27.705373
-10.2,3,27.706308
9.1,10,27.708713
9.3,8,27.710598
9.3,8,27.712445
9.3,8,27.714885
9.3,8,27.716745
9.3,8,27.718684
9.3,8,27.720829
9.3,8,27.723176
9.3,8,27.725089
9.3,8,27.726936
7.2,10,27.729353
9.2,9,27.731239
-10.2,3,27.732137
9.3,8,27.734541
9.3,8,27.736472
9.2,9,27.738824
-10.2,3,27.739751
9.3,8,27.741667
9.3,8,27.743613
9.3,8,27.745557
9.3,8,27.747398
9.3,8,27.749221
9.3,8,27.75105
9.3,8,27.753438
9.3,8,27.755773
9.3,8,27.75782
9.3,8,27.759827
9.3,8,27.761749
9.3,8,27.763727
9.3,8,27.765568
9.3,8,27.767458
9.3,8,27.769373
-10.1,2,27.769587
9.2,9,27.77297
9.3,8,27.77495
9.3,8,27.777044
-10.4,5,27.778732
9.3,8,27.780579
9.3,8,27.782504
9.3,8,27.784624
-10.6,7,27.786
9.3,8,27.788734
9.3,8,27.790914
9.3,8,27.793774
9.3,8,27.795998
9.3,8,27.798345
9.3,8,27.800607
9.3,8,27.802721
9.3,8,27.805518
9.3,8,27.8077
7.3,9,27.810487
9.3,8,27.812562
9.3,8,27.81454
9.3,8,27.817051
7.3,9,27.819027
9.3,8,27.821467
9.3,8,27.823526
9.3,8,27.825475
-10.7,8,27.827394
9.3,8,27.829282
-10.6,7,27.831008
-10.7,8,27.832812
9.3,8,27.834662
-10.5,6,27.836391
9.3,8,27.839011
7.3,9,27.841058
-10.7,8,27.843138
8.3,9,27.845712
9.3,8,27.84766
9.3,8,27.849615
9.3,8,27.851392
9.3,8,27.853289
9.3,8,27.85562
9.3,8,27.858187
-10.3,4,27.859211
-10.1,2,27.859442
-10.1,2,27.860262
9.3,8,27.862162
-10.2,3,27.862507
9.3,8,27.864471
-10.0,1,27.865171
9.3,8,27.866988
9.3,8,27.868897
-10.0,1,27.86954
9.3,8,27.871963
-10.4,5,27.873083
-10.2,3,27.874009
9.3,8,27.876028
9.3,8,27.877977
9.3,8,27.879942
9.3,8,27.881917
9.3,8,27.883844
7.3,9,27.885759
9.3,8,27.888589
9.3,8,27.89067
9.3,8,27.892639
9.3,8,27.894665
9.3,8,27.89658
9.3,8,27.898464
9.3,8,27.900317
9.3,8,27.902159
9.3,8,27.904652
8.3,9,27.906718
9.3,8,27.909148
-10.1,2,27.90994
-10.1,2,27.910145
-10.2,3,27.91097
-10.5,6,27.912699
9.3,8,27.914774
-10.5,6,27.915973
9.3,8,27.917855
9.3,8,27.919752
9.3,8,27.922139
9.3,8,27.924666
9.3,8,27.926571
9.3,8,27.92849
-10.1,2,27.929402
-10.5,6,27.93056
9.3,8,27.932449
-10.0,1,27.932561
9.3,8,27.93437
9.3,8,27.93624
9.3,8,27.938494
8.2,10,27.941748
-10.1,2,27.94196
-10.1,2,27.942776
-10.0,1,27.942892
